image_name,tree_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,canopy_area_px,canopy_width_px,canopy_height_px,canopy_diameter_px,canopy_compactness,canopy_circularity,canopy_asymmetry_score,canopy_gap_ratio,canopy_edge_roughness,canopy_irregularity,rgb_green_ratio,rgb_brightness_mean,rgb_brightness_std,distance_to_road_px,inverse_distance_to_road,road_overlap_ratio,road_buffer_overlap_ratio,normalized_canopy_size,inspection_priority_score,inspection_priority_level,candidate_source
file-5.png,14,2380,320,2552,504,20320,172,184,184,0.6421,0.5065,0.0302,0.0,0.1651,0.2469,0.4191,81.77,28.46,1.0,0.996,0.0,0.2732,0.0024,0.3939,Medium,sam
file-5.png,15,2105,984,2357,1243,37634,252,259,259,0.5766,0.3678,0.0465,0.0,0.2371,0.324,0.4471,79.13,29.39,1.0,0.996,0.0,0.1673,0.0045,0.3862,Medium,sam
file-5.png,16,1521,1075,1674,1269,18752,153,194,194,0.6318,0.5466,0.0368,0.0,0.1496,0.2262,0.4612,61.1,26.25,233.09,0.3936,0.0,0.0,0.0023,0.156,Low,sam
file-5.png,17,1457,1075,1671,1296,29212,214,221,221,0.6177,0.5417,0.0119,0.0,0.1514,0.2288,0.4655,62.95,26.98,233.09,0.3936,0.0,0.0,0.0035,0.1541,Low,sam
file-5.png,18,1830,535,1971,774,21669,141,239,239,0.643,0.5146,0.0335,0.0,0.1618,0.2427,0.4318,63.85,27.53,162.37,0.5223,0.0,0.0,0.0026,0.1968,Low,sam
file-5.png,19,2275,324,2548,778,63670,273,454,454,0.5137,0.3898,0.0274,0.0,0.2232,0.311,0.4191,79.04,28.18,1.0,0.996,0.0,0.2095,0.0077,0.3912,Medium,sam
file-5.png,20,2586,125,2747,264,9826,161,139,161,0.4391,0.3893,0.0238,0.0,0.2235,0.3113,0.3999,84.94,30.8,1.0,0.996,0.0,0.1263,0.0012,0.3733,Medium,sam
file-5.png,21,2548,125,2747,298,12080,199,173,199,0.3509,0.3112,0.0627,0.0,0.2795,0.3594,0.3967,83.98,31.72,1.0,0.996,0.0,0.2366,0.0015,0.4065,Medium,sam
file-5.png,22,1685,845,1753,958,5960,68,113,113,0.7756,0.6183,0.0341,0.0,0.1257,0.1904,0.3874,47.5,15.88,241.35,0.3808,0.0,0.0,0.0007,0.1463,Low,sam
file-6.png,1,1371,1258,1648,1509,47404,277,251,277,0.6818,0.5493,0.0336,0.0,0.1486,0.2249,0.4515,72.02,30.14,2.0,0.992,0.0,0.0561,0.0057,0.3468,Medium,sam
file-6.png,2,1288,1442,1596,1663,44126,308,221,308,0.6483,0.4914,0.0327,0.0,0.1714,0.2549,0.4536,72.04,30.5,14.59,0.9433,0.0,0.0194,0.0053,0.3292,Low,sam
file-6.png,3,1566,782,1768,996,26791,202,214,214,0.6198,0.4735,0.0244,0.0,0.1793,0.2644,0.4391,73.37,29.87,12.0,0.9531,0.0,0.0258,0.0032,0.3337,Medium,sam
file-6.png,4,1119,2027,1461,2160,20313,342,133,342,0.4466,0.275,0.0598,0.0,0.3133,0.384,0.446,81.07,29.1,30.0,0.8869,0.0,0.0,0.0024,0.33,Medium,sam
file-6.png,5,1434,1134,1663,1303,24169,229,169,229,0.6245,0.4522,0.0405,0.0,0.1893,0.2759,0.451,77.15,30.2,14.58,0.9433,0.0,0.0178,0.0029,0.3324,Medium,sam
file-6.png,6,1860,1461,2169,1757,59295,309,296,309,0.6483,0.4967,0.0239,0.0,0.1692,0.2521,0.4645,70.0,28.2,1.0,0.996,0.0,0.0757,0.0071,0.3552,Medium,sam
file-6.png,7,1491,939,1731,1236,44283,240,297,297,0.6213,0.5014,0.0339,0.0,0.1672,0.2496,0.4408,75.76,30.31,1.0,0.996,0.0,0.1226,0.0053,0.3649,Medium,sam
file-6.png,8,1116,1569,1590,2158,186126,474,589,589,0.6667,0.5191,0.0041,0.0,0.16,0.2403,0.4523,72.71,31.55,1.0,0.996,0.0,0.0305,0.0224,0.3447,Medium,sam
file-6.png,9,1112,1761,1494,2158,120200,382,397,397,0.7926,0.6227,0.0039,0.0,0.1244,0.1882,0.4513,72.94,31.0,12.0,0.9531,0.0,0.0054,0.0145,0.3178,Low,sam
file-6.png,10,1770,1836,2154,2160,98698,384,324,384,0.7933,0.6356,0.0216,0.0,0.1205,0.1819,0.4747,72.93,30.39,1.0,0.996,0.0,0.0637,0.0119,0.3428,Medium,sam
file-6.png,11,1870,1292,2136,1517,35175,266,225,266,0.5877,0.4055,0.0447,0.0,0.2139,0.302,0.4546,72.09,27.87,1.0,0.996,0.0,0.0929,0.0042,0.3678,Medium,sam
file-6.png,12,1770,1656,2154,2160,143124,384,504,504,0.7395,0.5496,0.0399,0.0006,0.1485,0.2249,0.4739,73.06,29.81,1.0,0.996,0.0,0.0797,0.0173,0.3551,Medium,sam
file-6.png,13,1566,733,1832,1007,47129,266,274,274,0.6466,0.542,0.0261,0.0,0.1512,0.2286,0.4387,73.94,29.28,1.0,0.996,0.0,0.126,0.0057,0.3618,Medium,sam
file-6.png,14,1903,782,2143,1157,63389,240,375,375,0.7043,0.5035,0.0476,0.0,0.1663,0.2485,0.4382,75.81,29.66,1.0,0.996,0.0,0.1543,0.0076,0.3728,Medium,sam
file-6.png,15,1820,1656,2113,1892,45264,293,236,293,0.6546,0.4702,0.0207,0.0,0.1808,0.2662,0.4727,73.48,28.7,1.0,0.996,0.0,0.1131,0.0055,0.3642,Medium,sam
file-6.png,16,1866,1101,2136,1401,46631,270,300,300,0.5757,0.396,0.0294,0.0,0.2195,0.3074,0.4526,77.44,29.76,1.0,0.996,0.0,0.1521,0.0056,0.3791,Medium,sam
file-6.png,17,1217,1255,1408,1487,27472,191,232,232,0.62,0.5373,0.0419,0.0,0.153,0.231,0.4693,58.41,27.05,246.47,0.3731,0.0,0.0,0.0033,0.1513,Low,sam
file-6.png,18,1476,883,1581,999,8421,105,116,116,0.6914,0.614,0.0175,0.0,0.127,0.1925,0.433,52.33,22.99,163.19,0.5206,0.0,0.0,0.001,0.187,Low,sam
file-6.png,19,1995,340,2248,816,68675,253,476,476,0.5703,0.4089,0.0262,0.0,0.2119,0.3,0.4274,77.05,29.25,1.0,0.996,0.0,0.2025,0.0083,0.3882,Medium,sam
file-6.png,20,2076,340,2252,546,22384,176,206,206,0.6174,0.4651,0.046,0.0,0.1832,0.2689,0.4232,78.28,29.79,1.0,0.996,0.0,0.2499,0.0027,0.3941,Medium,sam
file-6.png,21,1995,474,2192,823,47048,197,349,349,0.6843,0.499,0.0417,0.0,0.1682,0.2509,0.4299,78.1,29.78,1.0,0.996,0.0,0.1822,0.0057,0.3779,Medium,sam
file-6.png,22,1995,654,2169,827,20238,174,173,174,0.6723,0.5031,0.0182,0.0,0.1665,0.2487,0.4296,71.32,28.64,1.0,0.996,0.0,0.2072,0.0024,0.3797,Medium,sam
file-6.png,23,2222,122,2400,305,12708,178,183,183,0.3901,0.3482,0.0416,0.0,0.2506,0.3359,0.3994,81.55,30.7,1.0,0.996,0.0,0.3285,0.0015,0.4193,Medium,sam
file-7.png,1,2511,1547,2863,2160,120518,352,613,613,0.5585,0.4583,0.0077,0.0,0.1864,0.2726,0.4661,67.53,25.36,2.0,0.992,0.0,0.0478,0.0145,0.351,Medium,sam
file-7.png,2,2409,1269,2582,1419,14665,173,150,173,0.5651,0.4975,0.0112,0.0,0.1688,0.2516,0.476,70.95,27.79,5.0,0.9802,0.0,0.0869,0.0018,0.3506,Medium,sam
file-7.png,3,2001,748,2158,868,12981,157,120,157,0.689,0.5139,0.0247,0.0,0.1621,0.2431,0.4365,67.62,24.88,3.6,0.9857,0.0,0.0836,0.0016,0.3516,Medium,sam
file-7.png,4,2533,2001,2844,2160,35160,311,159,311,0.711,0.5209,0.034,0.0,0.1593,0.2394,0.4684,74.48,24.79,1.0,0.996,0.0,0.0675,0.0042,0.3522,Medium,sam
file-7.png,5,1791,1123,1944,1269,16320,153,146,153,0.7306,0.6352,0.0134,0.0,0.1207,0.1821,0.4177,42.41,13.31,174.36,0.4979,0.0,0.0,0.002,0.1783,Low,sam
file-7.png,6,2454,1539,2773,1832,56294,319,293,319,0.6023,0.4881,0.0209,0.0,0.1728,0.2566,0.4595,63.7,25.08,1.0,0.996,0.0,0.0427,0.0068,0.3489,Medium,sam
file-7.png,7,2316,748,2511,932,25902,195,184,195,0.7219,0.5588,0.0212,0.0,0.1452,0.22,0.4282,66.27,25.8,1.0,0.996,0.0,0.1401,0.0031,0.3624,Medium,sam
file-7.png,8,1783,1003,1948,1269,26829,165,266,266,0.6113,0.421,0.0819,0.0,0.2053,0.2932,0.4229,44.27,15.67,169.58,0.5075,0.0,0.0,0.0032,0.2049,Low,sam
file-7.png,9,2330,969,2612,1326,70311,282,357,357,0.6984,0.5209,0.0408,0.0,0.1593,0.2394,0.4409,67.35,26.36,1.0,0.996,0.0,0.0846,0.0085,0.357,Medium,sam
file-7.png,10,2390,1344,2769,1836,119495,379,492,492,0.6408,0.4887,0.0143,0.0002,0.1726,0.2564,0.4563,66.24,26.9,1.0,0.996,0.0,0.0748,0.0144,0.3558,Medium,sam
file-7.png,11,1896,1348,2145,1596,36770,249,248,249,0.5954,0.4897,0.0104,0.0,0.1721,0.2558,0.454,69.85,26.59,1.0,0.996,0.0,0.0708,0.0044,0.353,Medium,sam
file-7.png,12,1845,1948,2265,2160,63256,420,212,420,0.7104,0.4725,0.0404,0.0,0.1798,0.2649,0.4567,72.71,30.39,1.0,0.996,0.0,0.0621,0.0076,0.3561,Medium,sam
file-7.png,13,2305,527,2507,928,58051,202,401,401,0.7167,0.4952,0.0283,0.0,0.1698,0.2529,0.4297,73.52,26.26,1.0,0.996,0.0,0.1594,0.007,0.3725,Medium,sam
file-7.png,14,1948,1097,2130,1228,16634,182,131,182,0.6977,0.549,0.0495,0.0,0.1487,0.225,0.4561,77.67,28.8,1.0,0.996,0.0,0.106,0.002,0.359,Medium,sam
file-7.png,15,1843,1536,2259,2160,136691,416,624,624,0.5266,0.4911,0.0165,0.0,0.1715,0.255,0.455,68.68,28.78,1.0,0.996,0.0,0.0779,0.0165,0.3568,Medium,sam
file-7.png,16,2390,1348,2705,1663,63629,315,315,315,0.6413,0.5478,0.0242,0.0,0.1491,0.2256,0.4537,68.4,27.96,1.0,0.996,0.0,0.095,0.0077,0.3552,Medium,sam
file-7.png,17,1929,834,2160,1131,52630,231,297,297,0.7671,0.5836,0.0418,0.0,0.1367,0.2076,0.438,71.02,26.09,1.0,0.996,0.0,0.1337,0.0063,0.3618,Medium,sam
file-7.png,18,1847,1753,2220,2042,71363,373,289,373,0.662,0.4403,0.0124,0.0,0.1952,0.2825,0.4541,65.05,26.88,1.0,0.996,0.0,0.087,0.0086,0.3611,Medium,sam
file-7.png,19,1783,1003,1884,1134,9975,101,131,131,0.7539,0.6438,0.017,0.0,0.1182,0.1779,0.432,47.53,19.18,242.88,0.3785,0.0,0.0,0.0012,0.1421,Low,sam
file-7.png,20,1881,1509,2203,1779,63590,322,270,322,0.7314,0.5575,0.0331,0.0,0.1456,0.2207,0.4568,66.15,26.54,1.0,0.996,0.0,0.1164,0.0077,0.3597,Medium,sam
file-7.png,21,1911,1093,2180,1423,57674,269,330,330,0.6497,0.4394,0.0469,0.0,0.1956,0.2829,0.4485,69.21,27.07,1.0,0.996,0.0,0.136,0.007,0.3742,Medium,sam
file-7.png,22,1911,1194,2180,1423,43279,269,229,269,0.7026,0.4523,0.0152,0.0,0.1892,0.2759,0.4462,66.18,25.95,1.0,0.996,0.0,0.1485,0.0052,0.3722,Medium,sam
file-7.png,23,2375,135,2518,340,14985,143,205,205,0.5112,0.438,0.0141,0.0,0.1964,0.2837,0.405,67.65,23.5,1.0,0.996,0.0,0.4831,0.0018,0.4397,Medium,sam
file-7.png,24,1820,690,1986,1022,41894,166,332,332,0.7602,0.5402,0.0202,0.0,0.1519,0.2295,0.4276,51.18,23.21,170.0,0.5066,0.0,0.0,0.0051,0.1892,Low,sam
file-7.png,25,2310,385,2454,579,20688,144,194,194,0.7405,0.5595,0.0132,0.0,0.1449,0.2197,0.4358,72.58,25.83,1.0,0.996,0.0,0.3126,0.0025,0.396,Medium,sam
file-7.png,26,1930,510,2064,669,13923,134,159,159,0.6535,0.5524,0.0339,0.0,0.1475,0.2233,0.426,58.76,22.61,122.0,0.6139,0.0,0.0,0.0017,0.2213,Low,sam
file-7.png,27,2139,234,2271,369,11544,132,135,135,0.6478,0.5786,0.0107,0.0,0.1384,0.2101,0.3973,62.32,18.03,1.0,0.996,0.0,0.3529,0.0014,0.4022,Medium,sam
file-7.png,28,2072,366,2210,527,11582,138,161,161,0.5213,0.3895,0.0168,0.0,0.2233,0.3112,0.4302,71.81,24.8,1.0,0.996,0.0,0.3658,0.0014,0.4205,Medium,sam
file-8.png,1,2552,1671,2766,1851,28022,214,180,214,0.7275,0.6231,0.0075,0.0,0.1242,0.1881,0.4921,58.44,26.53,2.0,0.992,0.0,0.0591,0.0034,0.3389,Medium,sam
file-8.png,2,2537,1821,2960,2160,114206,423,339,423,0.7964,0.6531,0.021,0.0,0.1155,0.1734,0.452,61.67,24.12,1.0,0.996,0.0,0.0614,0.0138,0.3413,Medium,sam
file-8.png,3,2387,879,2612,1164,35156,225,285,285,0.5482,0.527,0.0132,0.0,0.1569,0.2363,0.4335,57.77,24.03,1.0,0.996,0.0,0.0932,0.0042,0.3548,Medium,sam
file-8.png,4,1944,1236,2211,1476,48199,267,240,267,0.7522,0.5713,0.0139,0.0,0.1408,0.2137,0.4386,58.71,23.87,1.0,0.996,0.0,0.0965,0.0058,0.3524,Medium,sam
file-8.png,5,2430,1273,2788,1727,111171,358,454,454,0.684,0.5325,0.0338,0.0,0.1548,0.2335,0.4499,57.81,24.66,1.0,0.996,0.0,0.0713,0.0134,0.3535,Medium,sam
file-8.png,6,1779,1269,1952,1592,34941,173,323,323,0.6253,0.3749,0.0779,0.0,0.2325,0.3198,0.433,38.45,12.81,209.0,0.4334,0.0,0.0,0.0042,0.1864,Low,sam
file-8.png,7,1941,1592,2275,1907,75214,334,315,334,0.7149,0.51,0.0127,0.0,0.1636,0.2451,0.452,55.58,23.19,1.0,0.996,0.0,0.1097,0.0091,0.3601,Medium,sam
file-8.png,8,1941,1438,2275,1903,103923,334,465,465,0.6691,0.4428,0.0578,0.0,0.194,0.2811,0.4547,58.27,24.42,1.0,0.996,0.0,0.1152,0.0125,0.3717,Medium,sam
file-8.png,9,1944,1067,2215,1476,85231,271,409,409,0.769,0.5726,0.0243,0.0,0.1404,0.2131,0.4439,61.25,23.49,1.0,0.996,0.0,0.1223,0.0103,0.3592,Medium,sam
file-8.png,10,1926,1843,2260,2160,82791,334,317,334,0.7819,0.5818,0.0215,0.0,0.1373,0.2085,0.4585,60.72,24.36,1.0,0.996,0.0,0.0941,0.01,0.3525,Medium,sam
file-8.png,11,1926,1438,2275,2160,184692,349,722,722,0.733,0.4282,0.0035,0.0,0.2015,0.2892,0.4565,59.34,24.43,1.0,0.996,0.0,0.1042,0.0223,0.3667,Medium,sam
file-8.png,12,1806,879,1997,1262,57359,191,383,383,0.7841,0.5629,0.0129,0.0,0.1437,0.218,0.4339,43.95,20.17,194.0,0.4602,0.0,0.0,0.0069,0.1731,Low,sam
file-8.png,13,2027,951,2200,1086,17269,173,135,173,0.7394,0.5678,0.0126,0.0,0.142,0.2155,0.4417,57.73,22.43,1.0,0.996,0.0,0.1275,0.0021,0.3582,Medium,sam
file-8.png,14,1794,1408,1952,1592,21960,158,184,184,0.7554,0.6349,0.0148,0.0,0.1208,0.1823,0.4258,36.5,10.33,209.0,0.4334,0.0,0.0,0.0026,0.1592,Low,sam
file-8.png,15,2012,1063,2215,1194,16233,203,131,203,0.6104,0.4612,0.0355,0.0,0.185,0.271,0.4564,67.76,23.73,1.0,0.996,0.0,0.1873,0.002,0.3808,Medium,sam
file-8.png,16,2395,1127,2657,1389,35492,262,262,262,0.517,0.4107,0.0326,0.0,0.211,0.299,0.4455,62.52,26.31,1.0,0.996,0.0,0.1198,0.0043,0.3715,Medium,sam
file-8.png,17,1952,1067,2215,1322,39412,263,255,263,0.5877,0.4042,0.0346,0.0,0.2146,0.3027,0.4515,64.53,23.02,1.0,0.996,0.0,0.1591,0.0048,0.3802,Medium,sam
file-8.png,18,1986,1438,2195,1633,29101,209,195,209,0.714,0.5747,0.0341,0.0,0.1397,0.212,0.4633,65.1,26.4,1.0,0.996,0.0,0.1168,0.0035,0.3579,Medium,sam
file-8.png,19,2023,857,2210,1093,36106,187,236,236,0.8181,0.5906,0.0056,0.0,0.1344,0.2041,0.4417,59.81,23.3,1.0,0.996,0.0,0.1525,0.0044,0.3611,Medium,sam
file-8.png,20,2365,654,2608,1157,84138,243,503,503,0.6884,0.4841,0.032,0.0,0.1746,0.2587,0.4361,63.17,24.36,1.0,0.996,0.0,0.1388,0.0101,0.3701,Medium,sam
file-8.png,21,2151,291,2278,430,12869,127,139,139,0.729,0.6382,0.0174,0.0,0.1198,0.1807,0.4016,54.19,16.05,1.0,0.996,0.0,0.3364,0.0016,0.3952,Medium,sam
file-8.png,22,2079,455,2240,628,15806,161,173,173,0.5675,0.4285,0.0325,0.0,0.2013,0.289,0.4329,61.51,22.99,1.0,0.996,0.0,0.3451,0.0019,0.4147,Medium,sam
file-8.png,23,1930,620,2068,797,18559,138,177,177,0.7598,0.5909,0.0196,0.0,0.1343,0.2039,0.4222,50.78,19.93,153.0,0.5423,0.0,0.0,0.0022,0.1956,Low,sam
file-8.png,24,2345,465,2570,722,37074,225,257,257,0.6411,0.4467,0.0591,0.0,0.192,0.2789,0.4277,59.02,21.95,1.0,0.996,0.0,0.1844,0.0045,0.3841,Medium,sam
file-8.png,25,2400,180,2520,390,15762,120,210,210,0.6255,0.489,0.037,0.0,0.1725,0.2562,0.4112,58.44,19.9,1.0,0.996,0.0,0.4994,0.0019,0.4411,Medium,sam
file-8.png,26,2040,365,2121,475,6894,81,110,110,0.7737,0.652,0.0165,0.0,0.1159,0.174,0.393,52.54,17.34,25.2,0.9041,0.0,0.0,0.0008,0.2991,Low,sam
file-9.png,1,1476,2068,1671,2160,13284,195,92,195,0.7405,0.5482,0.0327,0.0,0.149,0.2254,0.444,84.69,28.31,196.58,0.4555,0.0,0.0,0.0016,0.174,Low,sam
file-9.png,2,1742,1123,1974,1329,32955,232,206,232,0.6896,0.5537,0.0293,0.0,0.147,0.2226,0.4468,64.19,26.9,1.0,0.996,0.0,0.0635,0.004,0.3484,Medium,sam
file-9.png,3,2237,1731,2477,1918,31603,240,187,240,0.7042,0.5756,0.0237,0.0,0.1394,0.2116,0.4789,90.03,31.6,13.0,0.9493,0.0,0.0253,0.0038,0.3245,Low,sam
file-9.png,4,1656,1648,1925,1892,45640,269,244,269,0.6954,0.5818,0.0204,0.0,0.1373,0.2085,0.4727,68.91,27.03,1.0,0.996,0.0,0.1091,0.0055,0.3548,Medium,sam
file-9.png,5,1389,1326,1693,1869,120077,304,543,543,0.7274,0.5384,0.0057,0.0,0.1526,0.2304,0.462,50.52,23.44,210.59,0.4307,0.0,0.0,0.0145,0.1665,Low,sam
file-9.png,6,1491,1648,1925,2158,154943,434,510,510,0.7,0.4975,0.0558,0.0,0.1688,0.2516,0.4631,68.72,27.41,1.0,0.996,0.0,0.0798,0.0187,0.3609,Medium,sam
file-9.png,7,2175,1307,2439,1513,35772,264,206,264,0.6578,0.5171,0.0325,0.0,0.1608,0.2414,0.4473,70.42,27.65,1.0,0.996,0.0,0.1136,0.0043,0.3616,Medium,sam
file-9.png,8,1701,1292,1970,1521,40251,269,229,269,0.6534,0.4642,0.0242,0.0,0.1836,0.2694,0.4529,68.05,27.22,1.0,0.996,0.0,0.1213,0.0049,0.3666,Medium,sam
file-9.png,9,1697,1288,1970,1686,80753,273,398,398,0.7432,0.5679,0.014,0.0,0.142,0.2154,0.4508,65.01,26.55,1.0,0.996,0.0,0.1154,0.0097,0.357,Medium,sam
file-9.png,10,1693,1449,1929,1686,41314,236,237,237,0.7386,0.6132,0.0109,0.0,0.1273,0.1929,0.4488,62.67,25.68,1.0,0.996,0.0,0.1106,0.005,0.3517,Medium,sam
file-9.png,11,2177,1468,2466,1768,67658,289,300,300,0.7804,0.6022,0.012,0.0002,0.1307,0.1984,0.4418,65.44,27.62,1.0,0.996,0.0,0.087,0.0082,0.3484,Medium,sam
file-9.png,12,2140,1734,2522,2160,111506,382,426,426,0.6852,0.5102,0.0507,0.0,0.1636,0.245,0.4559,66.41,29.19,1.0,0.996,0.0,0.0751,0.0134,0.3577,Medium,sam
file-9.png,13,1869,804,2040,1052,25322,171,248,248,0.5971,0.4895,0.0427,0.0,0.1722,0.2559,0.4484,70.36,26.4,1.0,0.996,0.0,0.1447,0.0031,0.3709,Medium,sam
file-9.png,14,2140,1884,2526,2160,82107,386,276,386,0.7707,0.5133,0.0244,0.0,0.1623,0.2434,0.447,57.72,22.67,1.0,0.996,0.0,0.0965,0.0099,0.3585,Medium,sam
file-9.png,15,1686,870,1873,1059,25304,187,189,189,0.716,0.6182,0.0193,0.0,0.1257,0.1904,0.4438,60.25,23.72,163.0,0.521,0.0,0.0,0.0031,0.1873,Low,sam
file-9.png,16,1877,635,2095,902,30302,218,267,267,0.5206,0.3874,0.0742,0.0,0.2246,0.3124,0.4381,66.3,25.39,1.0,0.996,0.0,0.2857,0.0037,0.4108,Medium,sam
file-9.png,17,2012,399,2173,565,17340,161,166,166,0.6488,0.5705,0.0191,0.0,0.1411,0.2141,0.4169,59.8,19.35,1.0,0.996,0.0,0.2417,0.0021,0.3815,Medium,sam
file-9.png,18,2315,250,2475,520,21092,160,270,270,0.4882,0.3937,0.018,0.0,0.2208,0.3088,0.425,64.1,21.93,1.0,0.996,0.0,0.5242,0.0025,0.4521,Medium,sam
file-9.png,19,1820,598,1892,767,7985,72,169,169,0.6562,0.4557,0.0441,0.0,0.1876,0.274,0.3961,58.85,28.35,46.17,0.8314,0.0,0.0,0.001,0.2951,Low,sam
file-9.png,20,2220,1742,2263,1869,3855,43,127,127,0.7059,0.3999,0.0726,0.0,0.2171,0.3052,0.3781,49.29,26.94,1.0,0.996,0.0,0.8288,0.0005,0.5177,Medium,sam
